x,y
-2.84,-2.96
-0.18,8.01
3.62,11.39
3.72,10.24
5.20,14.51
6.39,21.01
3.81,7.01
5.01,11.30
-8.55,-15.48
-5.44,-6.24
9.36,15.62
9.85,21.36
9.09,14.75
-7.47,-2.66
-8.20,-10.37
-4.59,-3.51
2.00,7.36
-3.15,-0.16
-3.00,3.40
0.74,9.21
5.25,10.63
2.69,3.33
2.58,9.38
-9.48,-8.92
-2.46,-8.02
4.22,4.39
0.37,3.02
2.81,5.87
-8.04,-11.91
5.88,10.40
-7.05,-7.77
3.52,9.81
5.02,14.90
-5.25,-8.99
8.81,22.44
6.44,9.10
-0.49,1.62
-4.63,-9.07
8.53,17.37
-8.13,-9.97
-0.65,5.85
0.80,5.37
3.32,7.84
-6.53,-11.81
0.59,1.65
2.13,5.75
6.38,10.88
-3.94,-1.02
1.51,4.96
-7.06,-7.14
-5.11,-5.29
-3.96,-3.07
-0.03,4.84
-1.78,-4.70
3.17,9.89
-2.44,0.35
9.49,19.88
2.04,6.44
7.36,15.84
-3.79,-6.82
-3.66,-3.38
0.56,3.41
4.05,2.65
-4.74,-1.92
2.50,4.77
-1.80,1.55
9.07,14.44
1.75,3.14
-4.99,-1.55
-0.48,1.05
-9.24,-9.56
8.35,9.08
-9.26,-10.74
1.59,0.06
8.59,12.55
2.95,6.68
5.31,9.27
6.09,11.39
2.41,6.82
-5.72,-4.75
-4.75,-3.27
-2.53,0.85
1.03,1.96
-4.29,-2.72
7.96,13.19
9.71,19.24
-2.04,-2.88
-1.41,-2.76
-6.46,-7.31
2.93,6.14
3.63,7.86
-0.57,-1.59
0.78,5.91
3.91,10.78
4.66,12.46
6.36,15.89
5.18,6.02
-5.68,-4.45
8.69,20.35
-7.17,-4.22
-9.75,-17.24
9.90,8.84
-4.57,-2.92
3.14,13.57
-6.59,-2.81
-4.25,-1.57
-8.54,-13.80
6.05,5.99
8.23,14.70
-6.87,-5.88
-4.63,-2.99
-5.66,-4.33
-6.07,-10.07
-0.80,2.63
7.60,9.06
4.42,10.74
-8.51,-6.96
9.85,20.44
-8.07,-8.29
-8.61,-2.25
-1.84,-0.61
4.76,9.42
-2.63,3.18
6.19,13.41
3.69,7.08
6.43,19.94
1.96,5.21
4.09,5.54
7.77,12.41
8.50,9.87
7.97,15.86
2.00,4.75
-4.62,-1.19
4.42,6.72
7.63,15.64
9.25,18.42
8.98,13.71
-5.41,-9.52
-1.63,5.42
6.09,5.33
5.86,11.33
2.20,2.87
-2.23,1.91
5.35,14.38
3.79,13.07
7.17,10.07
7.46,15.30
3.31,7.20
3.78,9.60
8.81,19.00
0.62,4.82
0.64,0.24
8.07,11.18
-0.90,5.45
9.94,20.20
-5.98,-7.76
5.91,5.13
-1.12,-0.56
-7.06,-4.13
-8.55,-12.47
-1.24,-1.95
-7.23,-6.14
-8.24,-12.03
-1.62,0.44
-7.63,-9.27
-8.75,-14.17
-9.90,-8.81
2.33,11.92
-2.87,0.14
-1.28,-0.14
7.45,12.89
9.13,17.65
-1.02,1.97
2.28,5.61
5.64,1.37
-8.13,-3.93
-7.47,-9.39
5.05,8.92
5.18,9.64
-2.21,-0.23
-6.37,-7.16
9.47,17.67
-4.63,-5.56
3.59,9.31
3.34,7.29
2.55,1.88
-6.43,-5.86
1.87,4.13
-3.87,-5.85
9.01,15.92
-2.45,-0.53
-3.65,-5.18
5.02,11.58
8.90,16.41
2.33,3.55
-3.11,-2.42
-8.56,-6.87
4.88,17.51
2.92,8.59
2.60,7.48
-4.41,-0.45
5.43,9.91
1.49,2.76
-5.48,-1.14
-4.46,-3.76
3.09,8.31
-8.51,-13.57
-4.30,-5.39
5.23,23.04
9.16,16.67
-3.77,-5.96
-5.87,-10.61
-2.42,-1.13
4.65,13.56
-7.76,-18.05
3.96,8.24
-9.38,-8.81
6.23,7.71
7.26,19.13
7.91,16.74
6.00,11.47
9.47,17.63
8.34,16.36
3.84,6.73
6.36,12.46
-0.76,3.14
1.82,-0.09
-1.61,0.59
3.02,10.02
9.05,21.62
2.99,5.76
8.38,14.31
6.43,12.75
-4.22,-4.83
5.60,8.92
-7.54,-8.56
-4.56,0.75
9.99,21.56
6.36,10.57
1.74,-0.03
-0.31,3.22
-9.64,-13.56
6.86,8.28
1.70,6.79
-5.74,-4.81
3.24,6.15
-1.02,3.56
9.79,23.01
9.20,8.69
4.31,13.67
-7.85,-7.15
-5.79,-6.22
-2.42,-3.61
-7.52,-8.61
-6.50,-4.34
4.48,7.40
9.35,18.06
-2.50,-1.21
5.63,12.36
-4.19,-0.39
-7.72,-6.77
6.70,13.33
8.30,19.42
6.63,13.45
0.10,3.24
-5.63,-2.69
2.05,9.30
-5.30,-7.07
-6.32,-2.60
5.80,11.21
-5.19,-2.77
5.97,11.55
0.32,3.43
-0.58,2.89
8.62,18.46
-5.37,-5.09
-7.64,-3.62
0.37,9.08
3.16,5.67
3.74,4.90
9.09,17.22
2.21,8.70
7.98,16.22
-6.53,-11.38
3.09,12.91
2.26,11.15
7.91,21.02
-8.43,-10.00
9.33,20.08
-6.92,-10.17
-6.38,-12.03
3.22,9.78
-7.51,-9.20
-5.93,-5.54
4.01,10.11
-5.77,1.48
-6.13,-5.08
1.02,5.61
8.10,15.25
-9.56,-13.51
-3.49,-3.93
4.27,8.33
-9.98,-3.60
9.94,18.26
-2.57,-0.05
5.07,14.90
-9.39,-15.05
-9.59,-7.78
-5.80,-2.32
2.70,5.81
5.34,11.11
-5.72,-14.97
-7.47,-11.47
7.34,18.56
1.44,6.30
6.37,13.46
5.60,11.87
6.73,19.06
1.51,9.94
-6.10,-13.76
-4.44,-3.21
8.80,6.96
-5.50,-7.62
9.11,18.95
-6.65,-7.59
4.98,12.65
-0.59,0.59
0.81,4.72
-0.75,-1.47
1.17,5.95
-5.11,-1.46
-5.55,-4.07
-2.49,-1.19
-2.91,-4.73
6.45,11.65
3.10,12.08
-1.33,0.26
-4.74,-3.43
4.37,12.08
-4.35,-3.27
3.20,5.30
4.78,6.01
6.90,11.09
0.45,-0.53
5.70,15.20
-0.68,2.55
2.20,7.11
-6.08,-2.58
9.42,20.12
-2.97,1.98
-4.53,-3.05
2.60,5.15
0.84,1.94
3.81,6.15
-3.96,-2.15
9.27,19.44
7.19,17.71
4.53,10.59
-3.56,2.32
-3.22,-1.64
-9.83,-7.69
-8.18,-7.73
-2.17,-3.79
-0.56,4.28
3.12,5.44
-0.23,-0.72
4.27,9.80
-5.55,-8.63
8.12,14.68
7.95,16.20
-0.76,2.44
-7.43,2.60
-9.01,-17.88
-0.83,3.55
-9.52,-3.54
0.41,-1.60
-5.22,-5.08
5.99,11.82
9.36,10.67
-0.29,0.98
2.50,6.16
-2.42,2.49
-6.02,-5.31
-7.42,-4.46
8.71,18.11
1.99,7.35
-0.64,1.81
-1.23,-3.14
-3.64,-3.74
3.99,5.65
0.65,0.18
8.54,17.09
7.10,7.19
-5.95,-3.82
9.33,19.39
3.97,10.74
-0.34,0.92
2.61,9.56
7.41,9.52
-9.19,-7.03
-5.65,-1.31
0.81,6.39
1.31,7.75
1.05,6.69
6.86,10.63
-3.81,-8.12
6.79,11.60
-2.90,-5.40
-6.51,-4.08
7.61,10.40
-0.32,1.95
9.25,21.27
4.77,9.53
-4.97,-1.45
-1.52,1.45
2.37,3.71
6.94,6.77
9.53,18.82
9.47,12.02
-5.22,-9.33
-8.64,-6.62
0.95,12.30
0.63,1.38
5.54,8.50
1.98,1.90
3.14,9.04
1.96,11.82
-7.43,0.16
-4.88,-3.19
-7.25,-11.15
-9.55,-10.52
-7.04,-13.34
-1.02,2.98
-1.54,-1.41
-2.94,-1.12
-6.60,-6.00
-9.54,-9.19
-9.52,-12.65
-8.24,-4.03
0.11,-3.71
8.50,12.47
9.92,18.46
9.07,21.27
-1.98,2.63
-2.32,-3.35
-5.16,-7.71
-2.54,0.31
6.87,16.17
-4.51,-3.16
7.65,18.60
6.01,14.05
-2.93,-2.51
8.81,19.60
-4.60,0.48
1.46,2.69
1.41,4.54
-0.84,5.64
0.02,3.60
6.60,21.94
9.78,20.51
7.77,15.51
-7.15,-11.17
9.87,20.93
7.23,12.80
-0.97,1.51
6.78,16.41
-5.55,-4.88
8.65,15.87
8.17,8.26
-9.82,-17.36
-3.11,-1.76
-3.97,-6.15
-1.85,2.61
4.66,4.41
2.19,2.65
-8.44,1.48
8.63,16.79
-7.27,0.94
6.70,12.24
8.99,17.87
-5.26,-0.41
-4.11,-2.86
3.36,15.11
3.23,5.01
1.24,3.04
-4.98,-7.49
-9.33,-12.56
2.07,2.84
4.27,11.18
4.49,10.30
4.05,12.21
1.77,12.79
-8.79,-13.41
-9.09,-10.21
7.50,11.27
3.46,5.45
3.95,10.35
0.83,5.75
-9.77,-8.83
6.76,14.00
5.76,10.12
-3.70,-1.19
0.20,8.92
5.29,9.60
-6.66,-6.79
8.34,15.61
8.47,21.35
7.70,14.54
8.30,10.84
6.60,11.84
-7.87,-1.39
2.35,9.12
4.57,10.83
4.53,11.05
6.11,16.28
8.59,17.44
5.58,11.31
4.13,3.36
-1.73,-2.83
-4.20,-7.00
-2.93,-5.12
-2.37,3.23
-7.46,-6.09
-3.53,-2.96
-6.72,-4.72
-1.69,3.52
-5.95,-2.12
-9.46,-8.13
-8.53,-7.78
6.55,17.18
5.10,12.00
3.05,2.83
2.72,5.02
-2.17,1.01
-1.88,0.38
-3.04,4.63
-4.43,1.91
5.93,9.59
5.59,5.02
2.53,2.31
-2.02,2.43
5.17,8.36
9.49,18.36
-5.43,-6.67
-9.44,-5.05
1.01,3.87
0.92,-1.17
4.10,13.25
-0.22,8.60
6.94,13.64
1.88,7.19
-2.08,0.57
8.48,22.14
-3.44,-6.09
-7.78,-7.83
9.82,12.38
1.56,3.59
-0.50,2.56
-2.04,-1.49
1.91,8.74
7.27,17.84
1.58,2.72
-0.61,-1.92
-2.74,-3.17
-0.67,4.20
5.33,9.14
7.86,21.29
-5.74,-4.76
0.09,4.84
-0.13,1.24
8.29,16.02
8.39,18.76
4.40,7.79
8.53,11.19
-0.21,2.42
-9.05,-11.80
9.28,17.01
-5.93,-7.78
2.94,6.09
-0.79,3.54
-8.20,-15.94
2.45,6.30
8.49,15.77
5.45,4.10
-0.97,3.94
1.31,9.33
-4.90,-4.16
9.28,16.36
-1.22,6.45
-0.17,-2.87
3.24,9.47
4.21,11.25
0.04,5.01
-5.55,-3.22
-7.61,-5.99
-1.57,0.77
-4.85,-6.53
-0.59,4.15
-9.79,-12.57
6.95,12.25
3.25,9.67
0.83,1.73
-1.03,0.67
7.26,8.32
-0.74,4.32
-1.69,6.75
0.70,6.47
-0.62,2.45
9.84,12.35
0.30,2.08
-9.48,-8.98
3.33,3.91
-1.81,2.20
7.80,7.31
5.90,15.78
-7.21,-10.24
-5.50,-7.41
4.23,10.12
7.55,9.84
2.27,8.11
-1.76,-0.52
-9.75,-12.09
-4.53,-10.47
-0.63,1.47
-7.02,-7.74
-1.90,-0.09
-2.92,1.56
3.74,6.08
-0.14,5.32
5.23,6.90
5.55,11.20
-5.62,-2.91
-6.75,-3.55
8.10,16.05
4.04,5.18
-8.03,-4.98
-6.12,-3.69
-9.25,-4.55
5.32,6.55
7.45,12.45
7.64,19.44
-1.11,2.90
8.75,17.84
-5.28,-6.52
0.86,5.88
-0.12,2.40
8.05,17.22
2.13,3.33
-3.88,-4.46
9.23,14.77
-9.45,-7.52
5.15,14.82
4.67,14.60
6.30,12.48
6.98,7.88
2.37,4.36
2.71,-0.35
9.67,20.42
-0.11,7.85
5.22,7.27
-2.64,3.64
-8.20,-4.84
8.20,14.33
-7.16,-12.96
-9.73,-10.47
0.72,3.25
1.48,4.17
5.36,10.81
0.41,5.48
-0.01,1.77
-9.21,-6.15
-6.22,-9.26
-6.26,-8.31
2.75,3.32
9.47,14.59
-0.63,3.88
8.03,22.46
0.82,-1.85
0.80,2.08
-8.13,-12.46
0.73,5.21
3.68,6.33
-4.39,1.13
-5.25,3.20
-8.86,-12.75
5.78,10.93
3.68,10.04
-5.33,-6.10
-3.43,-2.52
-9.82,-5.39
-3.22,1.84
8.75,11.26
4.49,11.39
2.94,9.76
8.13,18.54
-2.67,-3.39
2.69,14.94
5.99,8.37
-6.66,-4.68
-2.25,1.42
9.08,22.28
-4.87,-7.98
5.90,10.52
-2.19,7.43
-9.53,-12.83
-9.66,-9.68
-0.92,-1.71
0.30,5.52
6.21,9.68
-3.10,-4.29
-9.60,-8.11
2.98,6.59
4.48,7.89
-8.06,-9.22
-4.03,-5.64
5.83,9.90
-5.76,3.53
-9.33,-14.01
9.81,19.41
-8.34,-13.62
-9.91,-6.43
-5.23,-3.18
0.84,0.22
4.90,13.21
-8.69,-12.52
-8.87,-13.87
-5.94,-1.49
-0.08,-0.15
-9.32,-4.18
-6.53,-6.83
0.87,11.02
-9.80,-14.60
5.69,12.10
-5.91,-8.67
-6.55,-7.04
-4.42,-0.39
7.15,17.35
-7.75,-6.80
-7.48,-14.31
7.74,17.50
-8.36,-14.63
3.92,13.70
9.72,16.60
-0.46,-2.12
8.60,16.93
-7.03,-10.51
8.92,17.86
-6.16,-2.89
8.25,12.48
6.30,14.76
-8.76,-3.70
-2.98,-4.72
7.05,18.80
-3.72,-1.64
7.12,14.85
-4.60,-4.33
-6.23,-9.26
-2.37,2.76
5.16,9.99
9.38,11.59
-9.36,-15.14
0.03,-4.50
8.03,15.70
-8.96,-8.87
4.95,18.51
7.06,14.49
-1.69,-3.62
8.74,17.16
4.03,6.71
9.74,23.63
-0.30,8.45
5.03,7.52
-8.79,-5.01
10.00,18.37
7.67,16.15
1.75,8.32
-5.47,-8.17
-9.33,-13.06
1.10,2.69
-3.71,2.63
-2.38,-0.26
-9.74,-6.53
-4.98,-9.41
-2.53,-1.02
6.65,10.94
3.62,10.02
2.65,-0.91
6.70,15.03
5.28,10.32
3.24,7.10
-1.15,5.66
-7.76,-7.49
-5.00,-0.72
2.22,2.47
-9.43,-0.69
5.71,15.98
4.76,10.27
-3.52,-6.29
-9.26,-9.73
8.35,13.25
-2.26,-6.60
1.16,9.96
-7.72,-11.80
8.10,23.99
4.99,11.43
7.71,15.32
0.69,5.34
6.71,17.91
9.72,25.18
-1.81,-5.06
-9.54,-12.04
-7.49,-9.22
-0.55,0.64
5.41,9.90
9.47,5.45
4.17,8.15
-4.48,0.67
-9.86,-12.10
5.47,12.86
-9.82,-13.77
3.71,8.17
-9.18,-13.81
-8.92,-4.46
7.72,14.76
-6.97,-9.89
-8.16,-7.69
9.87,18.23
-7.80,-9.66
9.64,11.17
-1.53,5.81
-4.00,1.88
-4.92,-0.31
3.24,5.64
7.76,15.01
-2.17,2.64
-5.63,-0.48
1.41,2.55
-4.03,-2.07
2.77,7.24
-6.14,-5.29
4.03,8.14
-9.99,-11.77
3.67,10.39
5.46,9.56
8.07,18.66
5.80,17.44
-8.48,1.74
-9.49,-12.73
0.36,5.17
-4.14,-9.12
-5.89,-2.88
1.81,2.00
-3.36,0.34
-8.54,-1.04
6.77,11.11
0.99,8.09
8.24,12.99
-7.15,-3.20
-0.64,-1.35
6.33,14.56
3.55,12.97
-4.73,-7.85
-9.15,-13.68
5.58,12.13
7.62,11.69
0.48,0.56
2.41,4.93
3.11,8.21
0.34,7.52
5.72,16.08
6.15,11.50
3.13,9.22
7.72,13.17
7.57,14.97
-5.03,-4.95
-9.13,-10.52
-5.10,-3.79
-7.01,-9.31
9.29,19.01
-5.11,0.88
1.37,8.04
-1.34,1.66
6.43,11.86
1.17,4.43
3.57,8.63
0.00,-0.22
3.78,10.85
9.14,21.57
7.41,10.80
5.94,18.70
-8.18,-7.36
-3.78,-5.65
-4.39,-8.25
4.25,10.51
4.95,6.74
7.69,14.70
2.19,4.87
2.01,7.46
1.73,5.16
1.48,5.87
-7.46,-9.82
8.19,12.26
4.62,9.33
3.01,1.37
9.38,17.05
-6.53,-4.60
4.96,12.00
9.02,14.32
-6.83,0.32
-0.26,-0.75
4.77,8.39
1.83,6.78
-4.85,-0.42
-0.48,7.47
7.73,11.77
3.92,11.10
-9.90,-16.91
-1.72,4.81
8.96,17.34
-6.21,-3.17
-3.65,-3.00
-4.55,-5.37
9.30,18.64
9.53,19.21
7.91,16.00
-1.59,-0.29
-7.33,-12.47
0.48,7.63
-4.21,-1.45
6.89,12.37
5.80,17.27
-8.00,-6.03
1.61,5.96
9.52,17.48
-7.39,-3.07
-7.38,-6.34
0.91,6.60
5.07,6.44
5.38,9.90
9.02,16.03
-4.82,-0.97
-0.08,3.01
0.93,6.37
1.46,6.33
-0.43,-5.69
7.18,12.46
3.05,10.90
5.79,5.80
-5.65,-7.99
-5.74,-3.97
1.66,9.22
3.68,12.89
3.31,11.15
3.19,4.49
-4.67,-1.33
0.77,6.39
9.15,15.28
-7.84,-6.95
-2.32,-0.74
9.59,16.33
-1.56,1.40
-5.71,-10.61
-6.92,-3.27
9.33,23.11
-3.04,-2.54
6.25,11.65
-3.26,-8.00
9.91,12.77
-4.92,-9.38
2.17,-0.41
6.52,17.33
0.78,10.76
5.05,-0.45
6.52,14.60
8.10,13.60
0.07,-4.07
-8.83,-7.84
-2.86,0.52
-2.55,5.59
-3.92,-1.58
8.13,11.76
4.11,7.08
-9.19,-9.16
-3.52,-0.41
-7.75,-4.04
6.50,14.97
9.44,19.96
2.18,4.56
-1.08,3.51
-2.44,-3.52
-9.98,-17.88
1.11,5.28
-1.17,3.67
-8.05,0.65
-3.69,-2.41
4.97,11.92
2.19,4.80
-8.58,-14.84
9.68,18.04
3.68,9.33
-1.77,-1.05
6.76,12.64
-1.52,-0.56
-0.57,3.01
-2.05,-1.50
3.96,6.41
-0.06,-0.36
-6.89,-9.20
6.34,18.81
9.69,14.85
-6.09,-9.21
1.10,10.14
9.81,21.47
2.12,6.33
0.81,3.57
-2.49,-0.52
5.25,7.02
-2.92,-4.48
1.57,-0.26
-7.80,-9.59
0.96,4.64
5.67,8.97
2.96,6.15
3.25,5.52
5.20,10.90
8.70,21.24
3.63,14.69
1.10,0.70
-8.96,-15.82
-1.73,2.61
-3.32,1.25
4.38,5.01
4.23,8.49
2.45,9.41
-6.58,-7.00
-9.04,-12.50
-4.90,-4.15
-9.27,-11.78
4.22,8.33
-4.34,-3.74
-2.70,-3.04
0.51,3.62
-4.96,-1.84
2.04,6.57
-2.05,-1.73
2.26,0.23
-3.50,-0.75
-0.82,3.25
-1.26,-2.91
-7.10,-9.42
9.49,22.91
0.75,3.22
2.59,7.57
-6.57,-8.89
-0.28,-0.04
-0.33,4.61
-6.86,-7.86
8.80,27.78
6.29,6.20
-2.29,-1.03
8.53,15.61
-6.18,-8.03
-6.85,-4.31
-5.34,-10.52
-3.34,1.47
-0.70,3.06
-3.43,-2.97
4.25,9.73
4.60,7.66
6.86,18.70
1.23,8.36
6.60,8.84
2.25,5.79
3.48,13.26
-0.87,-6.22
1.08,4.72
5.17,12.47
-6.00,-1.77
9.90,18.26
-4.27,-0.29
-1.28,-1.07
-9.85,-12.76
9.34,16.86
5.19,9.74
9.31,24.41
9.25,12.82
2.97,10.19
7.15,13.06
2.88,9.20
5.05,10.21
-5.25,-2.04
-0.93,5.28
7.00,10.25
-9.22,-13.63
3.93,9.82
6.32,13.03
4.62,8.18
6.83,9.36
-6.82,-7.45
-1.65,1.55
8.14,12.80
3.77,11.73
4.19,8.34
-2.54,-2.12
-6.35,-11.93
-7.72,-10.35
8.30,12.60
-4.45,-7.83
5.15,11.68
-6.26,-5.97
9.58,16.80
3.05,9.52
5.13,13.61
7.68,6.72
-0.44,3.69
-4.65,-1.44
6.09,13.19
-9.75,-4.50
-1.86,3.47
-1.30,-4.08
8.43,13.13
7.49,6.94
4.81,7.38
-8.10,-9.51
-9.29,-15.14
-9.18,-10.63
-4.58,-2.29
-5.10,-4.55
-0.14,-1.44
-2.69,-3.53
6.10,11.11
7.68,16.40
1.26,9.34
7.98,14.49
2.96,3.24
-8.60,1.64
-1.12,-5.41
-9.00,-12.86
5.46,22.64
6.39,4.88
9.08,17.07
-3.35,1.82
-0.63,-2.39
-3.26,-2.00
-3.08,0.64
2.85,7.09
9.69,26.53
0.61,4.12
-1.12,-2.72
-7.69,-5.47
-4.11,-10.05
8.88,23.41
-9.92,-15.66
8.75,11.51
-2.12,1.31
1.81,-1.01
8.05,16.85
5.31,13.30
2.50,7.80
-2.71,-1.64
-8.29,-3.45
5.28,9.29
-3.00,-4.01
4.88,10.04
-5.77,-0.77
3.23,12.77
0.59,0.81
-1.13,4.58
9.91,8.80
-1.75,-3.08
-0.80,3.17
9.67,18.29
-7.95,-13.65
-5.23,-6.95
-4.85,-6.69
-3.30,-2.65
0.88,2.76
-8.83,-7.76
-4.64,-7.13
-3.50,-2.64
-3.18,-3.88
-6.90,-11.49
9.83,18.29
-7.12,-6.02
-3.99,0.90
-8.13,-9.58
5.29,11.24
3.39,9.32
6.10,14.66
2.66,5.97
-1.09,4.80
3.30,6.66
-5.84,-7.81
-1.75,-0.48
1.21,4.31
-4.58,-4.32
9.97,19.57
5.46,11.94
-2.45,-2.00
2.41,3.12
-2.53,-3.30
9.47,15.63
-3.19,-5.00
-5.09,-6.83
-2.03,-6.21
-8.89,-7.48
9.89,20.69
-2.85,-1.75
3.95,10.14
7.16,13.40
-2.48,1.03
-7.34,1.02
-1.57,1.70
8.57,11.29
5.64,16.33
-9.73,-19.82
-2.67,1.32
0.86,0.55
4.06,7.46
0.44,1.34
-0.90,1.05
-3.09,-2.82
3.01,8.43
5.80,6.95
4.37,9.94
-2.86,-0.99
9.31,20.33
2.13,4.47
2.71,9.67
7.62,14.13
-4.58,-6.01
-8.79,-4.71
8.83,16.69
3.95,9.76
-0.54,0.14
2.15,7.33
-8.54,-10.82
3.38,7.55
-8.13,-11.60
3.45,1.39
-6.01,-2.94
1.64,7.83
-6.16,2.96
-5.23,-5.49
-9.77,-9.54
-5.94,-5.00
8.96,12.49
-6.12,0.86
-3.40,0.82
6.33,12.12
-4.52,-4.54
2.88,6.56
6.49,9.12
2.51,3.90
-3.94,-3.98
-8.78,-4.49
-5.73,-7.55
-2.78,-0.32
4.78,9.53
7.24,15.37
0.10,1.81
-9.88,-0.54
9.90,18.76
3.62,6.81
2.06,9.57
-7.09,-9.05
-0.04,4.26
-1.41,0.53
-1.45,4.34
2.43,3.02
-7.77,-9.23
9.56,16.99
1.81,5.04
5.26,17.51
9.40,17.28
-9.96,-7.79
-0.42,8.79
0.02,3.88
-7.10,-6.34
-4.87,3.26
-3.54,-3.23
-0.36,3.59
-5.20,-5.52
0.40,6.26
-6.36,-8.18
-8.78,-17.80
-1.23,-1.44
-9.39,-9.05
4.10,9.21
4.93,6.08
-7.26,-7.29
5.36,15.76
1.70,12.26
6.75,19.26
-7.19,-1.11
0.03,-2.00
-8.77,-14.92
6.31,14.75
6.66,13.99
-1.06,0.64
5.83,9.16
9.58,17.97
-7.75,-8.19
9.71,15.66
7.49,18.85
2.51,11.13
2.34,8.41
6.25,13.76
2.59,2.42
-7.29,-8.40
0.33,2.80
-2.90,-4.54
-9.03,-13.84
1.87,4.44
-8.00,-4.24
0.61,0.40
2.14,7.41
-3.33,1.13
9.40,19.14
-2.72,-2.64
2.09,8.04
-0.40,-2.85
-1.34,-2.31
1.44,4.51
3.62,9.52
-6.73,-8.30
4.09,14.97
6.20,8.38
2.08,9.14
9.10,19.40
-6.95,-6.02
-3.72,-5.69
-5.75,-8.41
-5.40,-5.48
-3.03,-4.72
-1.33,1.29
6.25,19.40
-8.03,-11.36
3.55,7.26
8.27,13.23
-0.44,5.67
-8.69,-8.56
-8.47,-10.90
-5.51,-2.56
-0.26,1.94
-4.28,-5.82
-8.48,-6.00
-1.88,2.85
8.05,7.78
3.76,12.32
4.08,8.24
8.89,14.86
4.00,9.93
0.21,5.52
2.24,3.40
2.05,10.65
-9.74,-21.20
1.07,1.78
-7.26,-13.46
-1.24,-0.14
3.89,10.46
-2.27,-7.55
6.37,16.47
-5.31,-8.70
0.94,4.37
3.54,5.56
-6.28,-3.98
4.57,7.54
3.46,9.07
-9.58,-13.43
-8.43,-13.89
0.07,1.01
-1.48,0.65
-6.88,-8.30
-5.48,-6.80
-1.79,0.91
-4.94,-8.60
9.24,19.56
-4.98,-1.60
5.43,7.88
-4.19,0.44
-5.68,-4.29
-9.20,-12.01
-9.75,-17.02
2.57,6.42
-5.38,-6.15
4.46,10.08
2.22,8.10
8.67,19.89
1.52,7.95
-5.27,-2.02
-2.33,5.26
-7.54,-10.78
7.81,20.68
3.49,4.51
-5.83,-4.98
-3.75,-9.63
3.04,5.21
-5.22,-10.32
-5.66,-5.53
-6.45,-3.76
8.28,8.23
8.67,20.74
-2.42,-4.85
6.90,25.80
8.95,14.76
3.69,6.94
6.87,13.29
-6.59,-8.61
3.69,8.83
-8.52,-13.63
-2.78,-0.33
8.08,13.79
4.90,9.03
9.17,14.15
2.24,14.04
-4.11,-7.87
-7.30,-8.25
-9.44,-10.79
-9.44,-3.70
-9.63,-6.86
-5.62,-1.17
-8.04,-12.48
-4.20,1.80
-4.13,1.47
8.74,14.05
-2.19,-0.41
8.66,9.49
9.08,19.51
-1.93,0.54
3.41,12.38
3.75,13.04
-8.99,-11.26
-5.03,-0.97
-4.83,-3.28
2.60,8.08
1.14,8.37
8.10,19.55
-7.05,-17.02
-9.58,-6.57
9.82,15.28
1.24,0.36
3.28,12.55
9.20,17.18
5.49,10.45
1.78,4.40
5.53,12.11
-4.62,-3.75
-6.95,-1.11
6.79,13.40
8.63,11.82
6.90,11.53
4.05,6.42
-2.77,0.11
-3.66,-0.26
4.00,3.26
-4.51,-7.37
0.86,5.80
-9.95,-8.95
-9.18,-14.78
0.17,0.74
-6.20,-1.64
-7.79,-12.29
-1.37,2.74
-4.86,-6.12
2.94,9.61
-4.38,-2.09
0.08,0.98
-4.57,0.15
-9.53,-12.14
1.43,0.75
8.34,15.04
8.68,20.11
0.96,8.22
8.33,19.43
3.65,7.92
3.20,4.16
9.26,15.83
1.85,4.15
-7.06,-3.10
4.79,8.62
-4.57,5.53
0.77,1.24
-2.22,0.69
5.19,12.21
6.74,14.34
-5.03,-3.42
4.55,6.94
4.44,5.41
-2.77,1.84
-9.08,-11.08
9.08,17.26
3.86,5.86
7.19,8.31
-7.53,-3.94
-6.79,-15.63
6.76,4.85
-9.06,-9.17
-1.47,6.54
0.46,3.34
6.34,8.70
-7.46,-12.27
8.05,14.19
2.76,9.63
9.28,18.05
-3.31,-3.35
6.26,14.38
-1.68,-0.30
-8.57,-4.74
4.15,10.14
-0.35,0.55
-5.38,-4.14
2.50,6.53
7.71,17.18
-1.82,3.62
-1.87,0.86
6.28,9.25
-1.98,-2.49
-5.19,-2.97
-3.83,0.12
-3.90,-3.76
-3.52,-2.10
-8.43,-12.78
-7.93,-9.15
0.22,2.16
-1.80,4.44
0.15,9.01
3.65,11.16
-7.13,-8.45
2.57,12.09
-3.85,2.09
-8.51,-8.12
3.26,6.54
-7.41,-3.13
8.25,15.25
5.27,10.61
-7.81,-8.38
-5.38,-4.29
2.08,9.68
8.89,12.77
9.00,22.75
-0.44,5.81
8.34,14.85
8.21,17.70
-7.68,-11.78
8.73,9.77
-4.63,-6.09
-8.54,-8.04
7.35,18.63
-0.33,1.99
4.76,16.47
-7.03,-1.33
-5.07,-8.30
4.47,8.35
5.73,16.91
-5.73,-11.15
4.78,16.00
4.80,12.17
6.86,10.06
7.75,15.18
-5.06,0.97
-4.11,-2.75
-5.03,-3.24
7.89,7.32
-1.76,-1.42
-5.39,-5.41
-8.71,-9.03
-3.17,1.13
-5.55,-2.97
5.26,13.45
-4.35,-4.85
-2.05,-2.06
0.83,7.53
7.82,6.51
-8.17,-15.19
6.30,10.28
6.85,16.48
-4.81,-4.00
-9.21,-8.24
-4.40,-4.67
-0.72,2.83
